d band center is: -2.51040355551501 eV
energy      spin1_O                   spin2_O                   spin1_Cu                   spin2_Cu
-4.957     0.035229942               0.035229942               0.179015580               0.178970287               
-4.947     0.032750871               0.032750871               0.178966460               0.178918079               
-4.937     0.030940078               0.030940078               0.175535212               0.175490362               
-4.927     0.032329010               0.032329023               0.181176080               0.181156839               
-4.917     0.039453096               0.039453539               0.208423472               0.208442270               
-4.907     0.045235582               0.045240968               0.228186236               0.228226130               
-4.897     0.044474549               0.044498303               0.221413657               0.221443240               
-4.887     0.047132705               0.047167200               0.231184451               0.231214060               
-4.877     0.054599684               0.054599684               0.259657528               0.259698322               
-4.867     0.059011674               0.058977179               0.277432533               0.277462585               
-4.857     0.056174924               0.056151170               0.266692819               0.266727828               
-4.847     0.051400651               0.051395252               0.243241636               0.243306520               
-4.837     0.047270535               0.047269648               0.229066581               0.229132956               
-4.827     0.045347965               0.045342553               0.240262988               0.240278141               
-4.817     0.050951432               0.050927235               0.291413884               0.291280772               
-4.807     0.059678700               0.059638792               0.329485471               0.329198654               
-4.797     0.061449123               0.061424483               0.306338397               0.306166802               
-4.787     0.058577194               0.058566395               0.271729211               0.271758180               
-4.777     0.063968250               0.063943610               0.280030085               0.280069561               
-4.767     0.075421999               0.075382078               0.328039062               0.328033599               
-4.757     0.067847082               0.067822441               0.336397193               0.336394508               
-4.747     0.040988799               0.040978001               0.256685444               0.256677800               
-4.737     0.028249707               0.028225067               0.168917224               0.168889940               
-4.727     0.047507972               0.047468064               0.222119163               0.222064444               
-4.717     0.070601462               0.070577265               0.348768203               0.348754374               
-4.707     0.061880061               0.061874662               0.355183125               0.355236848               
-4.697     0.034850568               0.034850124               0.241051320               0.241114538               
-4.687     0.020423557               0.020423544               0.167638795               0.167668364               
-4.677     0.025229804               0.025229804               0.215779930               0.215785799               
-4.667     0.032724454               0.032724454               0.281017797               0.281019140               
-4.657     0.034431482               0.034431482               0.305217234               0.305228086               
-4.647     0.032355604               0.032355604               0.294026922               0.294076633               
-4.637     0.029681989               0.029681989               0.270354248               0.270449791               
-4.627     0.030679821               0.030679821               0.295262860               0.295378447               
-4.617     0.037222052               0.037222052               0.397455682               0.397561966               
-4.607     0.042738480               0.042738480               0.477650657               0.477684214               
-4.597     0.042100812               0.042100812               0.448790432               0.448781532               
-4.587     0.039905768               0.039905794               0.403468558               0.403452388               
-4.577     0.039571811               0.039572697               0.420661309               0.420597173               
-4.567     0.042586807               0.042597605               0.490511939               0.490369444               
-4.557     0.049861581               0.049909988               0.582485668               0.582354730               
-4.547     0.054026243               0.054106475               0.612169694               0.612111924               
-4.537     0.052290480               0.052344273               0.557136091               0.557060220               
-4.527     0.057887403               0.057922398               0.588738944               0.588662439               
-4.517     0.065332218               0.065373013               0.680962136               0.681003276               
-4.507     0.056881630               0.056906297               0.615336864               0.615477613               
-4.497     0.052791148               0.052801946               0.561118335               0.561185584               
-4.487     0.062717374               0.062741987               0.649057828               0.649093646               
-4.477     0.063429786               0.063468807               0.666350895               0.666450424               
-4.467     0.066615810               0.066629209               0.620091329               0.620162903               
-4.457     0.094154570               0.094111575               0.723524373               0.723420953               
-4.447     0.106946126               0.106866781               0.813497713               0.813205038               
-4.437     0.076771400               0.076723019               0.609047319               0.608838143               
-4.427     0.055411964               0.055401166               0.447792661               0.447806973               
-4.417     0.076078769               0.076077883               0.633212236               0.633429216               
-4.407     0.088027194               0.088027141               0.741109325               0.741408583               
-4.397     0.084474510               0.084473610               0.624740796               0.624958656               
-4.387     0.108535699               0.108524458               0.734040703               0.734192626               
-4.377     0.117064755               0.117010961               0.856765659               0.856774532               
-4.367     0.093741339               0.093637353               0.710981158               0.710745029               
-4.357     0.082610595               0.082522307               0.569698985               0.569399111               
-4.347     0.094516875               0.094481840               0.630800175               0.630524143               
-4.337     0.094590592               0.094582977               0.667962940               0.667657341               
-4.327     0.064627522               0.064610841               0.474891166               0.474545521               
-4.317     0.054693226               0.054620178               0.389706497               0.389075888               
-4.307     0.075957382               0.075832287               0.522001839               0.521087311               
-4.297     0.086100620               0.086003388               0.610723849               0.610107212               
-4.287     0.075771921               0.075710417               0.579161444               0.578946211               
-4.277     0.060791031               0.060740891               0.480021856               0.479983152               
-4.267     0.066716643               0.066666810               0.473418469               0.473370445               
-4.257     0.090206406               0.090168824               0.605630931               0.605554624               
-4.247     0.123227955               0.123236925               0.906732873               0.906877060               
-4.237     0.157301559               0.157387647               1.181760201               1.182182479               
-4.227     0.158742522               0.158866236               1.062915275               1.063160831               
-4.217     0.139451491               0.139603928               0.841738709               0.841793687               
-4.207     0.135453743               0.135628092               0.916985388               0.917127406               
-4.197     0.133059861               0.133178215               1.119949144               1.120187016               
-4.187     0.111696998               0.111737849               1.119126915               1.119351312               
-4.177     0.109651474               0.109658230               1.176872876               1.177034594               
-4.167     0.145547257               0.145548196               1.564309139               1.564606965               
-4.157     0.174110933               0.174116789               1.807659129               1.808026331               
-4.147     0.165387146               0.165416742               1.592191908               1.592215053               
-4.137     0.133260480               0.133324558               1.336961673               1.336780380               
-4.127     0.111932800               0.111996422               1.407719651               1.407443067               
-4.117     0.097107064               0.097130401               1.310479936               1.310155847               
-4.107     0.110684366               0.110656100               1.275849566               1.275493972               
-4.097     0.142518172               0.142441138               1.427157829               1.426546702               
-4.087     0.138261222               0.138205604               1.184828489               1.184211889               
-4.077     0.133149970               0.133174636               0.859937895               0.859785964               
-4.067     0.142962299               0.142983241               0.766212583               0.766118434               
-4.057     0.155692179               0.155629016               0.779375243               0.778847755               
-4.047     0.182887630               0.182762521               0.868351060               0.867081485               
-4.037     0.201692503               0.201584930               0.953036981               0.951405980               
-4.027     0.197220875               0.197115946               0.895729220               0.894731430               
-4.017     0.183478941               0.183368227               0.835181628               0.834798641               
-4.007     0.158779167               0.158701150               0.809788652               0.809599691               
-3.997     0.118090891               0.118040198               0.758415214               0.758349361               
-3.987     0.099660239               0.099640541               0.830671143               0.830715251               
-3.977     0.120309822               0.120328634               1.033235042               1.033529878               
-3.967     0.141100178               0.141140946               1.116367099               1.117098955               
-3.957     0.140314600               0.140354538               1.030339632               1.031256953               
-3.947     0.170887023               0.170959026               1.090470127               1.091405939               
-3.937     0.236362442               0.236438898               1.242820356               1.243608065               
-3.927     0.284528835               0.284324871               1.211310894               1.210744372               
-3.917     0.337299690               0.336237868               1.256596526               1.252370348               
-3.907     0.363576151               0.361866990               1.284447883               1.277476280               
-3.897     0.323233802               0.322273292               1.012531092               1.008435551               
-3.887     0.309239071               0.309187119               0.797770866               0.797165481               
-3.877     0.335095398               0.335447618               0.740052612               0.740692816               
-3.867     0.357127640               0.357644214               0.695297178               0.696253525               
-3.857     0.342092084               0.342503642               0.648236855               0.648997639               
-3.847     0.305068377               0.305236973               0.616599294               0.617005600               
-3.837     0.301716112               0.301761544               0.620254744               0.620457085               
-3.827     0.330286062               0.330278943               0.636673189               0.636781865               
-3.817     0.344831952               0.344785319               0.612554093               0.612620442               
-3.807     0.399087546               0.399098199               0.666267482               0.666353854               
-3.797     0.475693516               0.475934207               0.739102738               0.739318859               
-3.787     0.519027171               0.519710972               0.727728402               0.728351669               
-3.777     0.540859912               0.541773000               0.695197399               0.696064790               
-3.767     0.536281854               0.536761774               0.660879756               0.661277186               
-3.757     0.609535065               0.609648003               0.740476471               0.740527146               
-3.747     0.730841535               0.730873623               0.862086117               0.862107862               
-3.737     0.731384403               0.731284134               0.802130271               0.802048867               
-3.727     0.671134111               0.670902453               0.697018726               0.696820266               
-3.717     0.592552743               0.592288523               0.637464221               0.637273535               
-3.707     0.640409795               0.640039154               0.742244130               0.742052418               
-3.697     0.776546591               0.776100165               0.945460845               0.945227721               
-3.687     0.724533035               0.724287641               0.975058573               0.974988217               
-3.677     0.700632914               0.699539418               0.971582470               0.971452310               
-3.667     0.758396393               0.745179569               0.971512750               0.968468972               
-3.657     0.813646419               0.754272878               0.854912635               0.840410871               
-3.647     0.902338461               0.804394130               0.767567208               0.743370538               
-3.637     0.823717054               0.763692702               0.739113538               0.722719749               
-3.627     0.698543811               0.677064191               0.792887706               0.768705383               
-3.617     0.603852123               0.566049864               0.919611405               0.826358843               
-3.607     0.563995077               0.503603142               1.087519798               0.934582796               
-3.597     0.581694273               0.545199379               1.183963561               1.091386462               
-3.587     0.587079713               0.579184268               1.120814031               1.100661196               
-3.577     0.560866479               0.560287612               1.002344430               1.001459201               
-3.567     0.645091854               0.644249676               1.079003654               1.079851059               
-3.557     0.713572918               0.711930085               1.120001476               1.120587039               
-3.547     0.535656394               0.534704802               0.950541229               0.950594632               
-3.537     0.324479042               0.324480288               0.800099030               0.800058973               
-3.527     0.271501880               0.271906652               0.763493475               0.764548016               
-3.517     0.382982298               0.383892329               0.968944391               0.973296353               
-3.507     0.513374722               0.514644330               1.198269571               1.205109777               
-3.497     0.587239666               0.588133769               1.153621336               1.157602816               
-3.487     0.594128534               0.594606963               0.971222095               0.971795216               
-3.477     0.464676518               0.464918050               0.833540312               0.833127381               
-3.467     0.388394721               0.388533696               0.887788152               0.887071995               
-3.457     0.402132781               0.402284360               0.995369311               0.994414768               
-3.447     0.365635823               0.365805682               1.028018226               1.027294505               
-3.437     0.323179722               0.323288318               1.077652819               1.077084924               
-3.427     0.255789652               0.255776681               1.056441505               1.055897422               
-3.417     0.217307798               0.217296725               1.175220382               1.175324779               
-3.407     0.220314305               0.220359587               1.341237680               1.342217713               
-3.397     0.209051186               0.209221118               1.349552234               1.351343119               
-3.387     0.210992453               0.211250564               1.420603241               1.422525820               
-3.377     0.192931959               0.193071326               1.296232026               1.297066673               
-3.367     0.178102836               0.178087373               1.174807159               1.174600233               
-3.357     0.226673502               0.226599932               1.448029746               1.447319267               
-3.347     0.246326036               0.246320915               1.573353804               1.572819193               
-3.337     0.230389605               0.230572370               1.524511622               1.525099887               
-3.327     0.219826523               0.220144322               1.551689114               1.552827249               
-3.317     0.213162114               0.213349379               1.649026157               1.648609464               
-3.307     0.253202687               0.253210884               1.970486842               1.968239058               
-3.297     0.273579827               0.273495084               1.965952462               1.963394001               
-3.287     0.252888080               0.252784201               1.593424381               1.591378447               
-3.277     0.232616094               0.232562314               1.302891908               1.301901951               
-3.267     0.221620363               0.221609551               1.256038767               1.255638321               
-3.257     0.217281104               0.217285173               1.395650127               1.395138398               
-3.247     0.234332722               0.234351909               1.748715363               1.748101576               
-3.237     0.230920970               0.230941180               1.914381812               1.914024803               
-3.227     0.202583117               0.202580752               1.684632052               1.684644979               
-3.217     0.186226865               0.186197351               1.532854576               1.532940275               
-3.207     0.175910734               0.175823191               1.486774187               1.486738286               
-3.197     0.195967903               0.195803572               1.598896410               1.598766480               
-3.187     0.255193311               0.254986117               1.883205233               1.882801586               
-3.177     0.273914945               0.273825051               1.939703431               1.939249699               
-3.167     0.245208625               0.245321843               1.809384478               1.809602655               
-3.157     0.263872780               0.264091482               1.950090222               1.951384423               
-3.147     0.311461889               0.311593751               2.225668416               2.226983140               
-3.137     0.294136662               0.294176152               2.041428075               2.041773721               
-3.127     0.246049525               0.246004862               1.603213766               1.603047979               
-3.117     0.200399219               0.200463510               1.192480845               1.193458628               
-3.107     0.181080946               0.181568608               1.028601991               1.031504672               
-3.097     0.200438206               0.201001916               1.174689947               1.177045013               
-3.087     0.219906065               0.220141119               1.444784816               1.445062678               
-3.077     0.184030601               0.184070119               1.347694897               1.346991907               
-3.067     0.143950235               0.143991523               1.138048229               1.137437362               
-3.057     0.136616670               0.136666566               1.144647645               1.144201363               
-3.047     0.135334838               0.135319987               1.204049786               1.203381886               
-3.037     0.142658453               0.142615058               1.286825277               1.286096401               
-3.027     0.163794982               0.163803398               1.434177151               1.433704573               
-3.017     0.174869044               0.174888337               1.439216596               1.438835838               
-3.007     0.148975135               0.148908249               1.138977421               1.138037899               
-2.997     0.119237928               0.119110486               0.904528019               0.903284184               
-2.987     0.126180718               0.126043585               1.106973581               1.105879103               
-2.977     0.162804362               0.162592425               1.615615258               1.612880481               
-2.967     0.186029431               0.185530236               1.949053588               1.940112495               
-2.957     0.189388900               0.188740513               2.025207797               2.011902558               
-2.947     0.175306946               0.174904008               1.871784603               1.862527545               
-2.937     0.173570203               0.173251923               1.960180693               1.954779218               
-2.927     0.224846733               0.224444377               2.426012420               2.421612570               
-2.917     0.267758076               0.267292482               2.551028745               2.546681012               
-2.907     0.201795537               0.201411537               1.787852781               1.784474269               
-2.897     0.111097862               0.110923846               0.949576213               0.948208075               
-2.887     0.101857154               0.101908688               0.864290611               0.864532571               
-2.877     0.138193123               0.138390220               1.251951668               1.253197642               
-2.867     0.175377832               0.175622103               1.721852025               1.723959222               
-2.857     0.189048743               0.189288942               1.960822831               1.963617068               
-2.847     0.152020573               0.152141599               1.613205975               1.615154672               
-2.837     0.112744967               0.112666604               1.152622989               1.152982618               
-2.827     0.093930492               0.093793939               0.903986903               0.903880653               
-2.817     0.075134265               0.075013913               0.751459254               0.751245597               
-2.807     0.069490212               0.068782955               0.740684433               0.736391728               
-2.797     0.085971157               0.082864513               0.876265356               0.855153752               
-2.787     0.110511178               0.105430804               1.051818791               1.016393247               
-2.777     0.109874359               0.106837521               1.015815483               0.994964994               
-2.767     0.105131773               0.104459793               0.993308169               0.989838555               
-2.757     0.129098683               0.129200568               1.249895289               1.253564580               
-2.747     0.159661299               0.160059110               1.506097427               1.513263833               
-2.737     0.157580341               0.157908225               1.442583921               1.448231663               
-2.727     0.144193084               0.144253531               1.402097678               1.406434012               
-2.717     0.163543852               0.161745434               1.861701069               1.851627069               
-2.707     0.193951558               0.185120256               2.449244412               2.353352989               
-2.697     0.215003435               0.200130002               2.385578143               2.199600415               
-2.687     0.252029008               0.242855234               2.243777263               2.123745904               
-2.677     0.254024587               0.251931400               2.041169113               2.013071376               
-2.667     0.201236984               0.201063532               1.580079799               1.577477730               
-2.657     0.156063295               0.156036846               1.220632985               1.220336645               
-2.647     0.159825733               0.159780829               1.199666471               1.199407184               
-2.637     0.167102760               0.167054822               1.159651994               1.159285884               
-2.627     0.151593560               0.151553666               0.958617834               0.958372921               
-2.617     0.139246459               0.139246030               0.800710414               0.801040288               
-2.607     0.140039845               0.140074703               0.747341256               0.748105517               
-2.597     0.164981732               0.165008669               0.839587212               0.840263889               
-2.587     0.199707676               0.199710250               1.015850528               1.015984965               
-2.577     0.202102927               0.202021823               1.173842629               1.172743441               
-2.567     0.176982134               0.176801030               1.334355679               1.332328197               
-2.557     0.166685811               0.166540614               1.495677450               1.494530652               
-2.547     0.175474990               0.175383903               1.517402633               1.517141602               
-2.537     0.182966365               0.182895127               1.367113709               1.366801176               
-2.527     0.191810331               0.191771552               1.242988790               1.242974365               
-2.517     0.200862218               0.201000508               1.237463348               1.240236894               
-2.507     0.189792067               0.190595945               1.301210690               1.314059180               
-2.497     0.178076852               0.179457000               1.380180205               1.401696861               
-2.487     0.160054694               0.160935646               1.262076092               1.275378419               
-2.477     0.148471908               0.148695319               1.230772168               1.233931926               
-2.467     0.177481590               0.177484977               1.402185843               1.402920291               
-2.457     0.209048255               0.209012399               1.566758920               1.567267850               
-2.447     0.192244733               0.192146046               1.570349991               1.569583069               
-2.437     0.169278488               0.169066986               1.445079689               1.443182495               
-2.427     0.164157189               0.163948976               1.282901625               1.281459180               
-2.417     0.163091343               0.163010650               1.212771195               1.212231502               
-2.407     0.175808925               0.175716222               1.356598335               1.356120150               
-2.397     0.206282415               0.205848540               1.658554740               1.656194663               
-2.387     0.197353416               0.196565414               1.636966129               1.631909979               
-2.377     0.163701402               0.163139000               1.360999337               1.356627065               
-2.367     0.158193876               0.158061310               1.337718948               1.336238709               
-2.357     0.151919298               0.151937675               1.452440003               1.452212832               
-2.347     0.130468677               0.130490431               1.527363151               1.526662738               
-2.337     0.105433159               0.105425492               1.585549592               1.584095954               
-2.327     0.088511646               0.088456511               1.607096586               1.605931251               
-2.317     0.092291140               0.092253101               1.585229280               1.585014417               
-2.307     0.111490691               0.111499134               1.825115281               1.825764366               
-2.297     0.128779017               0.128793814               2.333501193               2.334328235               
-2.287     0.130395313               0.130378702               2.600880918               2.601073480               
-2.277     0.119873937               0.119844354               2.430467717               2.430259182               
-2.267     0.108556792               0.108503912               2.234545170               2.233571163               
-2.257     0.098995364               0.098921445               2.262287106               2.261170892               
-2.247     0.095306033               0.095293104               2.278346722               2.279082073               
-2.237     0.095730854               0.095815113               2.126360803               2.128969576               
-2.227     0.098863923               0.099008746               2.033670479               2.036659527               
-2.217     0.118517019               0.118699469               2.241909759               2.244381879               
-2.207     0.141443304               0.141671017               2.549473322               2.551884891               
-2.197     0.140605659               0.140804232               2.833182048               2.835542511               
-2.187     0.133428796               0.133518054               3.166968188               3.168339301               
-2.177     0.125414485               0.125432078               3.148188968               3.148510200               
-2.167     0.098293208               0.098296323               2.433774925               2.433798805               
-2.157     0.086348576               0.086369339               2.107785784               2.107970525               
-2.147     0.102320027               0.102406528               2.378378585               2.379373143               
-2.137     0.114813781               0.114932580               2.464559156               2.466245333               
-2.127     0.112538130               0.112606296               2.309211173               2.310776692               
-2.117     0.113335432               0.113468574               2.315580761               2.318271061               
-2.107     0.111266346               0.111468419               2.392949136               2.396668332               
-2.097     0.093694406               0.093749901               2.031334053               2.033258705               
-2.087     0.108702035               0.108550654               1.858706683               1.858185222               
-2.077     0.142447766               0.142215028               2.142769226               2.140770637               
-2.067     0.127508085               0.127279579               2.249343796               2.245288122               
-2.057     0.098130425               0.097908457               2.040428212               2.034441761               
-2.047     0.092489364               0.092366162               1.565870457               1.562189176               
-2.037     0.101451149               0.101419588               1.319668921               1.319055388               
-2.027     0.102997452               0.102981837               1.465543906               1.465763243               
-2.017     0.104528994               0.104537401               1.868630713               1.868683456               
-2.007     0.098757428               0.098812146               2.038179204               2.038042592               
-1.997     0.091930106               0.091962760               1.856893849               1.856675542               
-1.987     0.101018534               0.100986297               1.778690447               1.778415264               
-1.977     0.121761778               0.121711624               1.811964881               1.811874190               
-1.967     0.163598026               0.163613964               1.904809613               1.905312387               
-1.957     0.224192335               0.224373247               2.177499853               2.179878593               
-1.947     0.268588361               0.269398095               2.346394398               2.356023713               
-1.937     0.277134884               0.278568813               2.190426886               2.206815772               
-1.927     0.242804893               0.243728867               1.822185107               1.832858363               
-1.917     0.189840770               0.190077260               1.447613569               1.450950221               
-1.907     0.148596495               0.148615151               1.220325051               1.221321668               
-1.897     0.131425145               0.131394662               1.168359461               1.168680975               
-1.887     0.137145795               0.137141808               1.375273240               1.375602536               
-1.877     0.155158054               0.155160642               1.935115456               1.935867293               
-1.867     0.164654758               0.164605047               2.293534264               2.294524669               
-1.857     0.182592454               0.182483472               2.291063531               2.291546651               
-1.847     0.200636880               0.200523978               2.302629122               2.302232122               
-1.837     0.187772346               0.187692501               2.076571824               2.075852181               
-1.827     0.174806686               0.174757446               1.876878216               1.876529809               
-1.817     0.163931787               0.163911551               1.860402908               1.860976059               
-1.807     0.157132015               0.157163439               1.861315511               1.862659614               
-1.797     0.171873625               0.171964598               1.917464986               1.918657012               
-1.787     0.215563955               0.215684484               2.144945716               2.145716125               
-1.777     0.248582900               0.248646565               2.298997635               2.299300811               
-1.767     0.242948699               0.242980469               2.201714712               2.202051189               
-1.757     0.239240747               0.239252560               2.084185295               2.084880654               
-1.747     0.295528411               0.295411422               2.159034100               2.159084072               
-1.737     0.395782632               0.395618452               2.261369958               2.260898788               
-1.727     0.470458033               0.470579966               2.270493249               2.271030039               
-1.717     0.475930035               0.476546791               2.324900279               2.327316424               
-1.707     0.422018280               0.422703071               2.383412614               2.385964546               
-1.697     0.333492912               0.333805875               2.110282321               2.111433226               
-1.687     0.265403198               0.265436169               1.741303427               1.741325622               
-1.677     0.262930087               0.263005916               1.705175536               1.705387376               
-1.667     0.295623574               0.295855017               1.809510463               1.810500046               
-1.657     0.280532260               0.280714609               1.621528448               1.622476723               
-1.647     0.254907401               0.254984203               1.427380397               1.428003990               
-1.637     0.222731757               0.222759486               1.247965655               1.248297407               
-1.627     0.185926996               0.185938331               1.051698454               1.051719365               
-1.617     0.175564485               0.175594524               0.985530215               0.985576344               
-1.607     0.173012924               0.173076989               0.974442497               0.974676357               
-1.597     0.157550561               0.157613336               0.894332989               0.894483201               
-1.587     0.160211274               0.160225130               0.865555271               0.865490565               
-1.577     0.186838356               0.186777449               0.990184158               0.989738637               
-1.567     0.194810531               0.194720901               1.105413030               1.104791980               
-1.557     0.185201245               0.185192758               1.096586933               1.096391913               
-1.547     0.174105489               0.174153384               1.003378678               1.003424447               
-1.537     0.177020922               0.177049189               0.983440374               0.983370191               
-1.527     0.192547839               0.192553641               1.073936522               1.073831810               
-1.517     0.204101457               0.204101954               1.167647866               1.167518110               
-1.507     0.195692613               0.195693956               1.141432506               1.141291313               
-1.497     0.181045610               0.181061808               1.051255594               1.051314625               
-1.487     0.184336083               0.184408675               1.049238543               1.049645768               
-1.477     0.184003919               0.184123575               1.061722005               1.062359032               
-1.467     0.155597266               0.155668945               0.954132464               0.954611816               
-1.457     0.130429603               0.130434116               0.853634417               0.853864151               
-1.447     0.119653343               0.119595480               0.768909209               0.768858849               
-1.437     0.118160056               0.118031913               0.680351707               0.680005526               
-1.427     0.120556684               0.120428475               0.642020172               0.641627031               
-1.417     0.105662272               0.105602193               0.565560771               0.565385987               
-1.407     0.085121987               0.085099504               0.462353960               0.462321450               
-1.397     0.074123587               0.074074280               0.397665584               0.397541429               
-1.387     0.068801408               0.068721620               0.365340802               0.365106768               
-1.377     0.061585596               0.061538088               0.328335249               0.328191382               
-1.367     0.057988116               0.057988116               0.304326385               0.304304372               
-1.357     0.064152131               0.064199639               0.311327973               0.311368752               
-1.347     0.070765178               0.070844940               0.325597207               0.325658130               
-1.337     0.065163146               0.065211540               0.313676937               0.313710078               
-1.327     0.058094224               0.058105022               0.296151451               0.296183346               
-1.317     0.059672390               0.059673276               0.288290095               0.288333990               
-1.307     0.063830111               0.063830138               0.273674682               0.273720003               
-1.297     0.060278964               0.060278964               0.247127850               0.247157876               
-1.287     0.052826854               0.052826787               0.220049859               0.220079348               
-1.277     0.046997165               0.046994949               0.199104679               0.199141001               
-1.267     0.042628041               0.042601072               0.182478553               0.182453298               
-1.257     0.041102799               0.040982699               0.169552688               0.169329957               
-1.247     0.048058764               0.047870091               0.174835080               0.174433479               
-1.237     0.063880632               0.063808041               0.208102643               0.207829291               
-1.227     0.075836450               0.075889243               0.234931392               0.234874273               
-1.217     0.076852848               0.076899040               0.230655701               0.230664225               
-1.207     0.072760496               0.072771684               0.218161071               0.218154665               
-1.197     0.067748218               0.067754947               0.212271406               0.212223468               
-1.187     0.065783492               0.065813115               0.214414243               0.214335797               
-1.177     0.067625094               0.067689186               0.222020570               0.221988373               
-1.167     0.067556719               0.067620824               0.222329324               0.222391157               
-1.157     0.066663758               0.066693797               0.217003140               0.217123266               
-1.147     0.070230364               0.070241605               0.220081467               0.220170229               
-1.137     0.072592253               0.072616893               0.220861652               0.220950441               
-1.127     0.064984176               0.065023640               0.197916904               0.198037917               
-1.117     0.060892712               0.060911510               0.180783530               0.180856161               
-1.107     0.067753604               0.067734806               0.185280641               0.185296838               
-1.097     0.075129696               0.075090244               0.191483085               0.191484428               
-1.087     0.074706041               0.074681857               0.187124134               0.187124617               
